epoch,out_0,out_1,step,train_loss
110,0.5032293796539307,0.499158650636673,221,0.2508420944213867
111,0.5032332539558411,0.499189168214798,223,0.25081151723861694
112,0.5032371282577515,0.4992203414440155,225,0.25078025460243225
113,0.5032410621643066,0.49925199151039124,227,0.2507486045360565
114,0.5032449960708618,0.49928417801856995,229,0.2507163882255554
115,0.5032489895820618,0.49931713938713074,231,0.2506833076477051
116,0.5032528042793274,0.49935051798820496,233,0.25064989924430847
117,0.5032566785812378,0.49938464164733887,235,0.2506157457828522
118,0.5032605528831482,0.49941933155059814,237,0.2505810260772705
119,0.503264307975769,0.4994547963142395,239,0.2505455017089844
120,0.5032679438591003,0.4994908571243286,241,0.2505094110965729
121,0.5032714605331421,0.4995275139808655,243,0.2504727244377136
122,0.5032747983932495,0.4995650351047516,245,0.2504351735115051
123,0.5032781958580017,0.4996032118797302,247,0.2503969371318817
124,0.5032812356948853,0.4996422231197357,249,0.25035789608955383
125,0.503284215927124,0.49968191981315613,251,0.25031816959381104
126,0.5032869577407837,0.4997224807739258,253,0.2502776086330414
127,0.5032894611358643,0.49976393580436707,255,0.2502360939979553
128,0.5032917857170105,0.49980613589286804,257,0.25019386410713196
129,0.5032938122749329,0.4998493790626526,259,0.2501506507396698
130,0.5032954812049866,0.49989354610443115,261,0.25010648369789124
131,0.5032969117164612,0.4999386668205261,263,0.25006136298179626
132,0.5032979846000671,0.49998483061790466,265,0.25001513957977295
133,0.5032985806465149,0.5000320076942444,267,0.2499680072069168
134,0.5032988786697388,0.500080406665802,269,0.2499196082353592
135,0.5032987594604492,0.5001298189163208,271,0.2498701959848404
136,0.5032979846000671,0.5001804232597351,273,0.24981960654258728
137,0.5032967925071716,0.5002322793006897,275,0.24976778030395508
138,0.5032949447631836,0.5002854466438293,277,0.24971464276313782
139,0.5032923817634583,0.5003398656845093,279,0.24966025352478027
140,0.5032892227172852,0.5003957748413086,281,0.24960438907146454
141,0.5032851696014404,0.5004531145095825,283,0.2495470941066742
142,0.5032802820205688,0.5005119442939758,285,0.24948832392692566
143,0.5032745003700256,0.5005723237991333,287,0.24942800402641296
144,0.5032676458358765,0.5006343126296997,289,0.24936608970165253
145,0.5032597184181213,0.5006981492042542,291,0.24930234253406525
146,0.5032505393028259,0.5007636547088623,293,0.24923692643642426
147,0.5032399892807007,0.5008310079574585,295,0.24916969239711761
148,0.5032280087471008,0.500900387763977,297,0.2491004317998886
149,0.5032143592834473,0.5009718537330627,299,0.24902909994125366
150,0.5031989216804504,0.5010454654693604,301,0.248955637216568
151,0.5031815767288208,0.5011212825775146,303,0.24887998402118683
152,0.503162145614624,0.5011995434761047,305,0.24880190193653107
153,0.5031403303146362,0.5012802481651306,307,0.2487213909626007
154,0.5031160116195679,0.5013635754585266,309,0.24863828718662262
155,0.5030887722969055,0.501449704170227,311,0.24855239689350128
156,0.5030584931373596,0.5015387535095215,313,0.24846361577510834
157,0.5030245780944824,0.5016307830810547,315,0.248371884226799
158,0.5029870867729187,0.5017262101173401,317,0.24827677011489868
159,0.5029451847076416,0.5018249154090881,319,0.2481784224510193
160,0.5028986930847168,0.501927375793457,321,0.24807634949684143
161,0.5028470754623413,0.5020335912704468,323,0.2479705512523651
162,0.5027896165847778,0.502143919467926,325,0.24786067008972168
163,0.5027258396148682,0.5022585988044739,327,0.24774649739265442
164,0.5026549100875854,0.5023778080940247,329,0.247627854347229
165,0.5025760531425476,0.5025020241737366,331,0.24750424921512604
166,0.5024884343147278,0.5026315450668335,333,0.24737538397312164
167,0.5023910403251648,0.5027666687965393,335,0.24724099040031433
168,0.5022826194763184,0.502907931804657,337,0.24710051715373993
169,0.502161979675293,0.5030557513237,339,0.2469535917043686
170,0.5020275712013245,0.503210723400116,341,0.24679958820343018
171,0.5018779635429382,0.5033736228942871,343,0.246637761592865
172,0.5017111301422119,0.5035449862480164,345,0.24646757543087006
173,0.5015252232551575,0.5037259459495544,347,0.24628794193267822
174,0.5013179183006287,0.503917396068573,349,0.24609795212745667
175,0.5010868906974792,0.5041208863258362,351,0.2458961009979248
176,0.5008292198181152,0.504337728023529,353,0.24568109214305878
177,0.5005420446395874,0.5045701861381531,355,0.2454507052898407
178,0.5002221465110779,0.5048204660415649,357,0.24520277976989746
179,0.4998660385608673,0.5050917863845825,359,0.24493415653705597
180,0.49947017431259155,0.5053876638412476,361,0.24464136362075806
181,0.49903079867362976,0.5057132840156555,363,0.2443193644285202
182,0.49854418635368347,0.5060742497444153,365,0.24396264553070068
183,0.4980067312717438,0.5064780712127686,367,0.24356390535831451
184,0.49741506576538086,0.5069339275360107,369,0.2431141436100006
185,0.49676617980003357,0.5074530839920044,371,0.24260246753692627
186,0.49605804681777954,0.5080495476722717,373,0.24201524257659912
187,0.49528926610946655,0.5087398886680603,375,0.24133649468421936
188,0.49445950984954834,0.5095435976982117,377,0.24054749310016632
189,0.4935700595378876,0.5104837417602539,379,0.2396261841058731
190,0.49262285232543945,0.5115857124328613,381,0.23854851722717285
191,0.4916212260723114,0.5128779411315918,383,0.23728790879249573
192,0.4905686676502228,0.5143901109695435,385,0.23581697046756744
193,0.4894690215587616,0.5161524415016174,387,0.23410846292972565
194,0.48832470178604126,0.518194317817688,389,0.23213672637939453
195,0.4871363937854767,0.5205424427986145,391,0.22987955808639526
196,0.48590219020843506,0.5232194066047668,393,0.22731974720954895
197,0.48461729288101196,0.5262430310249329,395,0.2244456708431244
198,0.4832738935947418,0.5296252369880676,397,0.2212524265050888
199,0.4818621575832367,0.5333731174468994,399,0.21774065494537354
200,0.4803716242313385,0.5374886393547058,401,0.21391676366329193
201,0.47879230976104736,0.5419701337814331,403,0.209791362285614
202,0.4771164655685425,0.5468130111694336,405,0.2053784430027008
203,0.47533872723579407,0.5520091652870178,407,0.20069579780101776
204,0.47345593571662903,0.557546854019165,409,0.19576479494571686
205,0.47146597504615784,0.5634095668792725,411,0.19061121344566345
206,0.46936607360839844,0.5695747137069702,413,0.1852659285068512
207,0.4671515226364136,0.5760132670402527,415,0.1797647625207901
208,0.464814692735672,0.5826898217201233,417,0.17414778470993042
209,0.46234577894210815,0.589565634727478,419,0.16845637559890747
210,0.4597333073616028,0.5965999364852905,421,0.1627316176891327
211,0.4569658935070038,0.6037536263465881,423,0.15701119601726532
212,0.45403337478637695,0.610990047454834,425,0.15132874250411987
213,0.4509262442588806,0.6182773113250732,427,0.145712211728096
214,0.44763579964637756,0.6255871057510376,429,0.14018502831459045
215,0.444151371717453,0.632893979549408,431,0.1347668468952179
216,0.44045937061309814,0.6401751041412354,433,0.1294739544391632
217,0.4365411400794983,0.6474100947380066,435,0.1243196427822113
218,0.4323725700378418,0.6545823812484741,437,0.11931333690881729
219,0.42792418599128723,0.6616824865341187,439,0.11445873975753784
220,0.42316049337387085,0.6687098145484924,441,0.10975319147109985
221,0.41804027557373047,0.6756767630577087,443,0.10518556833267212
222,0.4125153124332428,0.6826121211051941,445,0.10073506832122803
223,0.40652868151664734,0.6895644068717957,447,0.09637025743722916
224,0.40001198649406433,0.6966065764427185,449,0.09204757213592529
225,0.39288076758384705,0.7038390040397644,451,0.08771133422851562
226,0.3850266933441162,0.7113897204399109,453,0.08329589664936066
227,0.37630295753479004,0.7194076776504517,455,0.07873205095529556
228,0.36649999022483826,0.72804856300354,457,0.07395759224891663
229,0.35531482100486755,0.7374634146690369,459,0.06892546266317368
230,0.3423207104206085,0.7478097081184387,461,0.06359995156526566
231,0.32694390416145325,0.7592975497245789,463,0.05793767422437668
232,0.30843430757522583,0.772233247756958,465,0.051877692341804504
233,0.2857937812805176,0.7870103716850281,467,0.045364584773778915
234,0.25767961144447327,0.8041003942489624,469,0.03837665542960167
235,0.2224407196044922,0.8241252303123474,471,0.030931934714317322
236,0.17855772376060486,0.8477548360824585,473,0.023178590461611748
237,0.1259886473417282,0.8750046491622925,475,0.015623838640749454
238,0.06908572465181351,0.9041311740875244,477,0.009190832264721394
239,0.01921779289841652,0.9309412837028503,479,0.004769106395542622
240,-0.008973530493676662,0.9506341218948364,481,0.002436990151181817
241,-0.00854502059519291,0.9620153903961182,483,0.001442830660380423
242,0.00832067895680666,0.9676914811134338,485,0.0010438404278829694
243,0.012916254810988903,0.9705111384391785,487,0.0008695929427631199
244,-0.002745685400441289,0.9722734093666077,489,0.0007687638280913234
245,-0.010909010656177998,0.9737845659255981,491,0.0006872490048408508
246,0.0012739989906549454,0.9749922752380371,493,0.0006253863102756441
247,0.009809278883039951,0.9757573008537292,495,0.0005877084913663566
248,-0.0012795994989573956,0.9762783050537109,497,0.0005627188365906477
249,-0.007581661455333233,0.97679203748703,499,0.0005386095144785941
250,0.002306533744558692,0.9772459864616394,501,0.0005177451530471444
251,0.006246783304959536,0.9775400757789612,503,0.0005044481949880719
252,-0.0030309734866023064,0.9777660369873047,505,0.0004943491076119244
253,-0.004037512931972742,0.9780171513557434,507,0.000483245647046715
254,0.0038856188766658306,0.9782271981239319,509,0.00047405491932295263
255,0.002429999876767397,0.9783610701560974,511,0.0004682432918343693
256,-0.0036361864767968655,0.9784931540489197,513,0.0004625444416888058
257,-0.0004905100795440376,0.9786405563354492,515,0.00045622585457749665
258,0.0034630971495062113,0.9787482023239136,517,0.0004516389162745327
259,-0.0006144511280581355,0.9788282513618469,519,0.00044824296492151916
260,-0.002277662279084325,0.9789261221885681,521,0.0004441083292476833
261,0.0016771148657426238,0.9790193438529968,523,0.0004401879559736699
262,0.0014631771482527256,0.9790844321250916,525,0.00043746098526753485
263,-0.00168557686265558,0.9791513085365295,527,0.00043466794886626303
264,-0.00019181473180651665,0.9792291522026062,529,0.00043142811045981944
265,0.0017469675512984395,0.9792919754981995,531,0.00042882226989604533
266,-0.000346507818903774,0.9793452024459839,533,0.00042662068153731525
267,-0.0009759307722561061,0.9794087409973145,535,0.00042399996891617775
268,0.0010147425346076488,0.9794700741767883,537,0.00042147786007262766
269,0.0005945113371126354,0.9795198440551758,539,0.00041943680844269693
270,-0.0008285772055387497,0.9795732498168945,541,0.0004172521294094622
271,0.0001989167940337211,0.979631245136261,543,0.00041488619172014296
272,0.0008552761864848435,0.9796813130378723,545,0.00041284904000349343
273,-0.0003168549737893045,0.9797294735908508,547,0.00041089425212703645
274,-0.0002550648641772568,0.9797829389572144,549,0.0004087295674253255
275,0.0006673492025583982,0.979833722114563,551,0.00040667876601219177
276,0.00012922793393954635,0.9798800945281982,553,0.0004048106202390045
277,-0.00033560898737050593,0.9799296855926514,555,0.00040281753172166646
278,0.0003514061390887946,0.9799797534942627,557,0.000400810269638896
279,0.0003526398213580251,0.9800259470939636,559,0.000398962787585333
280,-0.0002100937708746642,0.9800729155540466,561,0.00039708870463073254
281,0.00010476667375769466,0.9801217317581177,563,0.00039514555828645825
282,0.0003822219150606543,0.9801679849624634,565,0.0003933088155463338
283,-3.7156227335799485e-05,0.9802134037017822,567,0.00039150938391685486
284,-1.8296359485248104e-05,0.9802605509757996,569,0.0003896458656527102
285,0.0003106311778537929,0.9803067445755005,571,0.0003878243442159146
286,9.554681309964508e-05,0.9803512692451477,573,0.00038607261376455426
287,-4.2933501390507445e-05,0.98039710521698,575,0.00038427350227721035
288,0.0002167250931961462,0.9804426431655884,577,0.0003824902232736349
289,0.00016549185966141522,0.9804867506027222,579,0.0003807669272646308
290,-1.52116963363369e-05,0.9805313348770142,581,0.00037902893382124603
291,0.000140954100061208,0.9805762767791748,583,0.00037728104507550597
292,0.00018544017802923918,0.9806199669837952,585,0.0003755856887437403
293,2.7540303563000634e-05,0.9806636571884155,587,0.00037389417411759496
294,9.46136424317956e-05,0.980707585811615,589,0.0003721972752828151
295,0.00017709076928440481,0.9807509183883667,591,0.00037052715197205544
296,6.435185059672222e-05,0.980793833732605,593,0.0003688768483698368
297,7.361268217209727e-05,0.9808370471000671,595,0.00036721877404488623
298,0.00015772474580444396,0.9808798432350159,597,0.00036558040301315486
299,8.945232548285276e-05,0.9809220433235168,599,0.0003639684582594782
